TITULO,OFERTA,VALORES,VALORES_PROMO,LOCATION,CITY,STATE,METRAGEM,QUARTO,GARAGEM,BANHEIRO,TAG,KEY,FIRST_DAY
Apartamento,COMPRA,330000,330000,Jardim Itu Sabará,Porto Alegre,RS,64,2,1,2,,337046,31-07-2023
Casa em Condomínio,COMPRA,279900,279900,Aberta dos Morros,Porto Alegre,RS,59,2,1,1,,336461,31-07-2023
Apartamento,COMPRA,295000,295000,São João,Porto Alegre,RS,41,1,1,1,,336537,31-07-2023
Casa em Condomínio,COMPRA,279900,279900,Aberta dos Morros,Porto Alegre,RS,59,2,1,1,,336603,31-07-2023
Casa em Condomínio,COMPRA,279900,279900,Aberta dos Morros,Porto Alegre,RS,59,2,1,1,,336604,31-07-2023
Casa em Condomínio,COMPRA,279900,279900,Aberta dos Morros,Porto Alegre,RS,59,2,1,1,,336617,31-07-2023
Casa em Condomínio,COMPRA,279900,279900,Aberta dos Morros,Porto Alegre,RS,50,2,1,1,,336618,31-07-2023
Casa em Condomínio,COMPRA,279900,279900,Aberta dos Morros,Porto Alegre,RS,59,2,1,1,,336619,31-07-2023
Apartamento,COMPRA,270000,270000,Centro Histórico,Porto Alegre,RS,40,1,0,2,,336299,31-07-2023
Casa em Condomínio,COMPRA,265000,265000,Partenon,Porto Alegre,RS,80,3,1,1,,336367,31-07-2023
Casa,COMPRA,469000,469000,Agronomia,Porto Alegre,RS,133,2,3,3,M|o|b|i|l|i|a|d|o,336372,31-07-2023
Casa em Condomínio,COMPRA,279900,279900,Aberta dos Morros,Porto Alegre,RS,59,2,1,1,,336429,31-07-2023
Casa em Condomínio,COMPRA,1390000,1390000,Vila Nova,Porto Alegre,RS,209,3,2,2,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,349581,31-07-2023
Apartamento,COMPRA,610000,610000,Independência,Porto Alegre,RS,129,3,1,2,,349635,31-07-2023
Casa,COMPRA,880000,880000,Petrópolis,Porto Alegre,RS,198,3,5,3,,347549,31-07-2023
Apartamento,COMPRA,495000,495000,Jardim Itu,Porto Alegre,RS,76,3,2,2,,347572,31-07-2023
Apartamento,COMPRA,370000,370000,Azenha,Porto Alegre,RS,51,2,1,1,,347585,31-07-2023
Casa,COMPRA,798000,798000,Vila Ipiranga,Porto Alegre,RS,300,3,0,2,,347608,31-07-2023
Apartamento,COMPRA,390000,390000,Floresta,Porto Alegre,RS,83,2,0,1,,347676,31-07-2023
Casa,COMPRA,1399000,1399000,Sarandi,Porto Alegre,RS,263,4,0,5,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,348670,31-07-2023
Casa,COMPRA,1500000,1500000,Tristeza,Porto Alegre,RS,340,4,4,10,,348697,31-07-2023
Casa em Condomínio,COMPRA,690000,690000,Jardim Isabel,Porto Alegre,RS,256,3,2,4,,348703,31-07-2023
Apartamento,COMPRA,550000,550000,Tristeza,Porto Alegre,RS,38,1,1,2,,348708,31-07-2023
Apartamento,COMPRA,427500,427500,GLORIA,Porto Alegre,RS,60,2,1,2,,348711,31-07-2023
Apartamento,COMPRA,230000,230000,Centro Histórico,Porto Alegre,RS,45,1,0,2,,348721,31-07-2023
Apartamento,COMPRA,1120000,1120000,Três Figueiras,Porto Alegre,RS,74,2,1,2,M|o|b|i|l|i|a|d|o,348124,31-07-2023
Casa em Condomínio,COMPRA,698000,698000,Jardim Sabará,Porto Alegre,RS,124,4,2,5,,348132,31-07-2023
Lote/terreno,COMPRA,2025120,2025120,Rio Branco,Porto Alegre,RS,350,0,0,0,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,348150,31-07-2023
Kitnet/JK,COMPRA,160000,160000,Centro Histórico,Porto Alegre,RS,27,1,0,1,,348166,31-07-2023
Casa,COMPRA,420000,420000,Partenon,Porto Alegre,RS,335,3,4,2,,348180,31-07-2023
Apartamento,COMPRA,329000,329000,Jardim Carvalho,Porto Alegre,RS,68,3,1,2,,348183,31-07-2023
Cobertura,COMPRA,1150000,1150000,Jardim Lindóia,Porto Alegre,RS,244,3,2,2,,348187,31-07-2023
Cobertura,COMPRA,1599000,1599000,Menino Deus,Porto Alegre,RS,244,3,2,2,,348189,31-07-2023
Casa,COMPRA,1600000,1600000,Teresópolis,Porto Alegre,RS,345,3,2,2,,348215,31-07-2023
Apartamento,COMPRA,350000,350000,Jardim Itu Sabará,Porto Alegre,RS,70,2,1,2,,348234,31-07-2023
Casa,COMPRA,480000,480000,Sarandi,Porto Alegre,RS,275,2,3,1,,348244,31-07-2023
Apartamento,COMPRA,400000,400000,Vila Jardim,Porto Alegre,RS,70,2,1,1,,348423,31-07-2023
Apartamento,COMPRA,180000,180000,Camaquã,Porto Alegre,RS,54,2,1,1,,348502,31-07-2023
Apartamento,COMPRA,1200000,1200000,São João,Porto Alegre,RS,121,4,2,4,,348550,31-07-2023
Apartamento,COMPRA,315000,315000,Humaitá,Porto Alegre,RS,71,3,1,2,,346998,31-07-2023
Casa,COMPRA,1280000,1280000,Menino Deus,Porto Alegre,RS,282,3,2,2,,347075,31-07-2023
Casa,COMPRA,4500000,4500000,Três Figueiras,Porto Alegre,RS,515,4,12,9,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,347132,31-07-2023
Apartamento,COMPRA,1500000,1500000,Chácara das Pedras,Porto Alegre,RS,180,3,2,2,,347135,31-07-2023
Casa,COMPRA,1100000,1100000,Menino Deus,Porto Alegre,RS,168,4,3,4,,346875,31-07-2023
Casa,COMPRA,1150000,1150000,Tristeza,Porto Alegre,RS,233,4,4,3,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,346926,31-07-2023
Casa,COMPRA,949900,949900,Sarandi,Porto Alegre,RS,257,2,4,2,M|o|b|i|l|i|a|d|o,347392,31-07-2023
Apartamento,COMPRA,185000,185000,Jardim Leopoldina,Porto Alegre,RS,65,2,0,1,,347419,31-07-2023
Apartamento,COMPRA,299900,299900,Jardim do Salso,Porto Alegre,RS,73,2,1,1,,347445,31-07-2023
Apartamento,COMPRA,223000,223000,Nonoai,Porto Alegre,RS,55,2,1,1,,342695,31-07-2023
Apartamento,COMPRA,340000,340000,Independência,Porto Alegre,RS,97,3,0,2,,342697,31-07-2023
Sobrado,COMPRA,3772450,3772450,Partenon,Porto Alegre,RS,495,3,4,9,M|o|b|i|l|i|a|d|o,342709,31-07-2023
Cobertura,COMPRA,1650000,1650000,Jardim Lindóia,Porto Alegre,RS,306,3,3,4,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,342759,31-07-2023
Apartamento Garden,COMPRA,279500,279500,Centro Histórico,Porto Alegre,RS,64,1,0,2,,342803,31-07-2023
Casa,COMPRA,285000,285000,Belém Novo,Porto Alegre,RS,136,2,2,1,,342812,31-07-2023
Apartamento,COMPRA,553000,553000,Cristal,Porto Alegre,RS,73,2,1,2,,341806,31-07-2023
Sobrado,COMPRA,750000,750000,Cavalhada,Porto Alegre,RS,112,4,4,4,,341832,31-07-2023
Casa,COMPRA,650000,650000,Medianeira,Porto Alegre,RS,336,4,3,5,,341839,31-07-2023
Loft,COMPRA,283800,283800,Cidade Baixa,Porto Alegre,RS,27,1,0,2,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,341923,31-07-2023
Loft,COMPRA,349000,349000,Cidade Baixa,Porto Alegre,RS,29,1,0,2,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,341924,31-07-2023
Casa,COMPRA,1300000,1300000,Cavalhada,Porto Alegre,RS,324,5,4,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,341970,31-07-2023
Apartamento Garden,COMPRA,1640000,1640000,Petrópolis,Porto Alegre,RS,135,3,2,4,,342369,31-07-2023
Apartamento,COMPRA,335000,335000,Bela Vista,Porto Alegre,RS,42,1,1,1,,342396,31-07-2023
Apartamento,COMPRA,130000,130000,Camaquã,Porto Alegre,RS,54,2,0,1,,342563,31-07-2023
Apartamento,COMPRA,319000,319000,Santo Antônio,Porto Alegre,RS,49,1,2,2,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,342587,31-07-2023
Apartamento Garden,COMPRA,650000,650000,Cristo Redentor,Porto Alegre,RS,125,2,2,2,,342591,31-07-2023
Cobertura,COMPRA,1080000,1080000,Menino Deus,Porto Alegre,RS,152,2,1,2,,342598,31-07-2023
Depósito/Armazém/Pavilhão,COMPRA,1200000,1200000,Santa Maria Goretti,Porto Alegre,RS,400,0,2,0,,342623,31-07-2023
Casa em Condomínio,COMPRA,2099000,2099000,Belém Novo,Porto Alegre,RS,309,5,2,11,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,342680,31-07-2023
Cobertura,COMPRA,1600000,1600000,Menino Deus,Porto Alegre,RS,190,3,2,3,,342992,31-07-2023
Apartamento,COMPRA,360000,360000,Moinhos de Vento,Porto Alegre,RS,75,3,0,2,,343065,31-07-2023
Casa,COMPRA,1600000,1600000,Glória,Porto Alegre,RS,275,5,1,5,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,343082,31-07-2023
Apartamento,COMPRA,169000,169000,Centro Histórico,Porto Alegre,RS,43,1,0,2,,343116,31-07-2023
Apartamento,COMPRA,359000,359000,Independência,Porto Alegre,RS,102,3,0,2,,342826,31-07-2023
Cobertura,COMPRA,1500000,1500000,Praia de Belas,Porto Alegre,RS,473,4,2,4,,342887,31-07-2023
Cobertura,COMPRA,1160000,1160000,Moinhos de Vento,Porto Alegre,RS,243,4,3,3,,342209,31-07-2023
Apartamento,COMPRA,579000,579000,Floresta,Porto Alegre,RS,88,2,1,2,,342085,31-07-2023
Apartamento,COMPRA,280000,280000,Independência,Porto Alegre,RS,73,2,0,1,,341977,31-07-2023
Apartamento,COMPRA,555000,555000,Medianeira,Porto Alegre,RS,73,3,1,2,,339938,31-07-2023
Cobertura,COMPRA,750000,750000,Higienópolis,Porto Alegre,RS,69,1,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,339943,31-07-2023
Apartamento,COMPRA,427500,427500,Independência,Porto Alegre,RS,90,2,0,1,M|o|b|i|l|i|a|d|o,340012,31-07-2023
Sala/Conjunto Comercial,COMPRA,2500000,2500000,Cristal,Porto Alegre,RS,207,0,1,0,,340044,31-07-2023
Sala/Conjunto Comercial,COMPRA,2500000,2500000,Cristal,Porto Alegre,RS,207,0,1,0,,340045,31-07-2023
Casa em Condomínio,COMPRA,694000,694000,Ipanema,Porto Alegre,RS,233,3,3,3,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,340341,31-07-2023
Casa em Condomínio,COMPRA,949000,949000,Ipanema,Porto Alegre,RS,237,3,3,3,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,340363,31-07-2023
Casa em Condomínio,COMPRA,899000,899000,Ipanema,Porto Alegre,RS,233,3,3,3,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,340366,31-07-2023
Casa,COMPRA,890000,890000,Tristeza,Porto Alegre,RS,315,3,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,340403,31-07-2023
Casa em Condomínio,COMPRA,814000,814000,Ipanema,Porto Alegre,RS,233,3,3,3,,340191,31-07-2023
Apartamento,COMPRA,427500,427500,Santo Antônio,Porto Alegre,RS,58,2,1,2,,340216,31-07-2023
Cobertura,COMPRA,570000,570000,Petrópolis,Porto Alegre,RS,93,3,1,3,,340308,31-07-2023
Casa,COMPRA,1650000,1650000,Três Figueiras,Porto Alegre,RS,502,4,4,4,,340572,31-07-2023
Casa,COMPRA,700000,700000,Tristeza,Porto Alegre,RS,383,3,5,4,,340619,31-07-2023
Apartamento,COMPRA,453000,453000,Auxiliadora,Porto Alegre,RS,98,3,1,3,,339712,31-07-2023
Apartamento,COMPRA,745000,745000,Cristal,Porto Alegre,RS,44,1,1,1,,339747,31-07-2023
Casa em Condomínio,COMPRA,449800,449800,Vila Nova,Porto Alegre,RS,117,2,2,4,,339770,31-07-2023
Casa,COMPRA,850000,850000,Jardim Itu,Porto Alegre,RS,244,3,2,2,,339779,31-07-2023
Apartamento,COMPRA,279900,279900,Alto Petrópolis,Porto Alegre,RS,45,2,1,1,,339806,31-07-2023
Casa,COMPRA,550000,550000,Hípica,Porto Alegre,RS,178,3,1,4,,339872,31-07-2023
Apartamento,COMPRA,550000,550000,São João,Porto Alegre,RS,125,2,1,3,,340056,31-07-2023
Loja,COMPRA,6000000,6000000,Menino Deus,Porto Alegre,RS,545,0,30,0,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,340065,31-07-2023
Prédio,COMPRA,6000000,6000000,Menino Deus,Porto Alegre,RS,545,0,30,0,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,340066,31-07-2023
Casa em Condomínio,COMPRA,899000,899000,Ipanema,Porto Alegre,RS,233,3,3,3,,340179,31-07-2023
Sala/Conjunto Comercial,COMPRA,2500000,2500000,Cristal,Porto Alegre,RS,207,0,1,0,,340046,31-07-2023
Sala/Conjunto Comercial,COMPRA,2500000,2500000,Cristal,Porto Alegre,RS,207,0,1,0,,340047,31-07-2023
Casa,COMPRA,900000,900000,Floresta,Porto Alegre,RS,225,3,0,3,,343387,31-07-2023
Cobertura,COMPRA,4590000,4590000,Petrópolis,Porto Alegre,RS,497,4,4,4,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,343392,31-07-2023
Apartamento,COMPRA,549000,549000,Cidade Baixa,Porto Alegre,RS,101,3,1,3,,343444,31-07-2023
Casa,COMPRA,1500000,1500000,Chácara das Pedras,Porto Alegre,RS,378,4,4,5,,343447,31-07-2023
Casa,COMPRA,1861000,1861000,Santa Tereza,Porto Alegre,RS,355,3,2,3,,343496,31-07-2023
Casa,COMPRA,1500000,1500000,Santa Tereza,Porto Alegre,RS,250,3,2,2,,343497,31-07-2023
Apartamento,COMPRA,350000,350000,Azenha,Porto Alegre,RS,50,2,1,2,,343509,31-07-2023
Apartamento,COMPRA,320000,320000,Teresópolis,Porto Alegre,RS,72,2,1,1,,345097,31-07-2023
Casa,COMPRA,798000,798000,Cristal,Porto Alegre,RS,240,3,4,2,,345117,31-07-2023
Casa em Condomínio,COMPRA,750000,750000,Cristal,Porto Alegre,RS,284,4,4,2,,345119,31-07-2023
Apartamento,COMPRA,182500,182500,Passo da Areia,Porto Alegre,RS,38,1,0,1,,343145,31-07-2023
Apartamento,COMPRA,170000,170000,Farroupilha,Porto Alegre,RS,42,1,0,2,,343197,31-07-2023
Apartamento,COMPRA,1510000,1510000,Petrópolis,Porto Alegre,RS,176,4,2,3,,343316,31-07-2023
Cobertura,COMPRA,1050000,1050000,Rio Branco,Porto Alegre,RS,223,3,2,4,,343332,31-07-2023
Apartamento,COMPRA,370000,370000,Santo Antônio,Porto Alegre,RS,65,3,1,3,,343352,31-07-2023
Apartamento,COMPRA,219000,219000,Santana,Porto Alegre,RS,48,1,1,1,,343359,31-07-2023
Apartamento,COMPRA,880000,880000,Cristo Redentor,Porto Alegre,RS,108,3,1,2,,343564,31-07-2023
Casa,COMPRA,895000,895000,Teresópolis,Porto Alegre,RS,208,3,7,2,,343565,31-07-2023
Casa,COMPRA,1110000,1110000,Teresópolis,Porto Alegre,RS,247,3,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,343578,31-07-2023
Casa em Condomínio,COMPRA,865000,865000,Tristeza,Porto Alegre,RS,181,4,3,2,,343618,31-07-2023
Apartamento,COMPRA,420000,420000,Partenon,Porto Alegre,RS,66,2,1,2,,343627,31-07-2023
Cobertura,COMPRA,500000,500000,Cristo Redentor,Porto Alegre,RS,176,3,2,3,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,343661,31-07-2023
Casa em Condomínio,COMPRA,589000,589000,Tristeza,Porto Alegre,RS,175,3,2,4,,343684,31-07-2023
Loja,COMPRA,884000,884000,Petrópolis,Porto Alegre,RS,147,0,0,0,,343730,31-07-2023
Apartamento,COMPRA,852000,852000,Cristo Redentor,Porto Alegre,RS,137,3,2,3,,343765,31-07-2023
Apartamento,COMPRA,180000,180000,São Sebastião,Porto Alegre,RS,62,2,0,2,,343921,31-07-2023
Apartamento,COMPRA,230000,230000,Menino Deus,Porto Alegre,RS,34,1,1,2,,343951,31-07-2023
Apartamento,COMPRA,475000,475000,Independência,Porto Alegre,RS,140,2,0,2,,343964,31-07-2023
Apartamento,COMPRA,143618,143618,Cristal,Porto Alegre,RS,36,1,0,1,,343966,31-07-2023
Apartamento,COMPRA,130000,130000,Hípica,Porto Alegre,RS,41,2,1,1,,343968,31-07-2023
Apartamento,COMPRA,450000,450000,Santa Cecilia,Porto Alegre,RS,121,3,0,2,,344258,31-07-2023
Apartamento,COMPRA,150000,150000,Tristeza,Porto Alegre,RS,39,1,0,1,,344289,31-07-2023
Apartamento,COMPRA,636617,636617,Cristo Redentor,Porto Alegre,RS,79,2,1,1,,343552,31-07-2023
Apartamento,COMPRA,130000,130000,Cristo Redentor,Porto Alegre,RS,33,1,0,2,,341213,31-07-2023
Apartamento,COMPRA,190000,190000,Alto Petrópolis,Porto Alegre,RS,58,2,1,1,,341251,31-07-2023
Apartamento,COMPRA,445000,445000,Cidade Baixa,Porto Alegre,RS,97,3,1,3,,341287,31-07-2023
Apartamento Garden,COMPRA,349000,349000,Jardim Botânico,Porto Alegre,RS,78,3,0,3,,341313,31-07-2023
Apartamento,COMPRA,220000,220000,Cidade Baixa,Porto Alegre,RS,51,1,0,1,,341323,31-07-2023
Kitnet/JK,COMPRA,160000,160000,Centro Histórico,Porto Alegre,RS,30,1,0,1,,341329,31-07-2023
Apartamento,COMPRA,110000,110000,Lomba do Pinheiro,Porto Alegre,RS,38,2,1,1,,341333,31-07-2023
Apartamento,COMPRA,178000,178000,Jardim do Salso,Porto Alegre,RS,87,2,0,1,,341370,31-07-2023
Casa em Condomínio,COMPRA,10639000,10639000,Pedra Redonda,Porto Alegre,RS,416,4,3,9,,341531,31-07-2023
Cobertura,COMPRA,1500000,1500000,Bom Fim,Porto Alegre,RS,161,3,2,3,,341561,31-07-2023
Cobertura,COMPRA,848000,848000,Cristo Redentor,Porto Alegre,RS,205,3,2,2,,340647,31-07-2023
Apartamento,COMPRA,989000,989000,Moinhos de Vento,Porto Alegre,RS,220,3,2,3,,340688,31-07-2023
Apartamento,COMPRA,760000,760000,Auxiliadora,Porto Alegre,RS,131,3,1,2,,340696,31-07-2023
Casa,COMPRA,980000,980000,Nonoai,Porto Alegre,RS,336,4,2,4,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,340720,31-07-2023
Casa,COMPRA,238000,238000,Hípica,Porto Alegre,RS,125,3,1,2,,340726,31-07-2023
Casa em Condomínio,COMPRA,2949000,2949000,Vila Nova,Porto Alegre,RS,764,4,4,9,,340751,31-07-2023
Apartamento,COMPRA,482000,482000,Cristo Redentor,Porto Alegre,RS,57,2,1,2,,340783,31-07-2023
Sobrado,COMPRA,2500000,2500000,Jardim Itu,Porto Alegre,RS,543,5,4,5,,340822,31-07-2023
Apartamento,COMPRA,180000,180000,Sarandi,Porto Alegre,RS,42,2,1,1,,340950,31-07-2023
Apartamento,COMPRA,535000,535000,Cidade Baixa,Porto Alegre,RS,97,3,1,2,,341645,31-07-2023
Apartamento,COMPRA,525000,525000,Boa vista,Porto Alegre,RS,100,2,1,2,,341661,31-07-2023
Apartamento,COMPRA,200000,200000,Santa Maria Goretti,Porto Alegre,RS,56,2,0,1,,341736,31-07-2023
Apartamento,COMPRA,150000,150000,Vila Nova,Porto Alegre,RS,43,2,1,1,,340988,31-07-2023
Casa em Condomínio,COMPRA,279900,279900,Vila Nova,Porto Alegre,RS,59,2,1,1,,341002,31-07-2023
Casa em Condomínio,COMPRA,279900,279900,Vila Nova,Porto Alegre,RS,59,2,1,1,,341016,31-07-2023
Casa em Condomínio,COMPRA,2249000,2249000,Belém Novo,Porto Alegre,RS,404,5,4,6,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,341037,31-07-2023
Apartamento,COMPRA,515000,515000,Cristo Redentor,Porto Alegre,RS,78,2,1,2,,341063,31-07-2023
Apartamento,COMPRA,299000,299000,Azenha,Porto Alegre,RS,81,2,0,1,,328691,31-07-2023
Casa,COMPRA,1150000,1150000,Vila Nova,Porto Alegre,RS,350,4,4,6,,328705,31-07-2023
Casa,COMPRA,430000,430000,Guarujá,Porto Alegre,RS,128,3,2,2,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,328724,31-07-2023
Casa,COMPRA,450000,450000,Guarujá,Porto Alegre,RS,128,3,2,2,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,328743,31-07-2023
Apartamento,COMPRA,124000,124000,Humaitá,Porto Alegre,RS,40,1,0,1,,328770,31-07-2023
Cobertura,COMPRA,2300000,2300000,Bela Vista,Porto Alegre,RS,311,4,3,3,,330404,31-07-2023
Apartamento,COMPRA,240000,240000,Alto Petrópolis,Porto Alegre,RS,51,2,1,2,,330406,31-07-2023
Apartamento,COMPRA,162471,162471,Vila Nova,Porto Alegre,RS,38,1,1,1,,329648,31-07-2023
Casa,COMPRA,550000,550000,Santana,Porto Alegre,RS,115,2,4,1,,329730,31-07-2023
Apartamento,COMPRA,199500,199500,Praia de Belas,Porto Alegre,RS,43,1,0,1,,329736,31-07-2023
Apartamento,COMPRA,870000,870000,Central Parque,Porto Alegre,RS,94,3,1,2,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,329763,31-07-2023
Casa,COMPRA,370000,370000,Aberta dos Morros,Porto Alegre,RS,163,3,2,3,,329798,31-07-2023
Casa comercial,COMPRA,1850000,1850000,Auxiliadora,Porto Alegre,RS,335,7,4,4,,329835,31-07-2023
Casa,COMPRA,1983000,1983000,Vila Assunção,Porto Alegre,RS,271,3,4,7,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,330670,31-07-2023
Cobertura,COMPRA,1800000,1800000,Petrópolis,Porto Alegre,RS,221,3,3,3,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,330675,31-07-2023
Apartamento,COMPRA,950000,950000,Rio Branco,Porto Alegre,RS,190,3,1,2,,330499,31-07-2023
Apartamento,COMPRA,199000,199000,Partenon,Porto Alegre,RS,42,1,0,1,,305989,31-07-2023
Cobertura,COMPRA,1490000,1490000,Auxiliadora,Porto Alegre,RS,225,3,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,306012,31-07-2023
Casa em Condomínio,COMPRA,260000,260000,Jardim Leopoldina,Porto Alegre,RS,83,2,1,2,,306077,31-07-2023
Casa em Condomínio,COMPRA,260000,260000,Jardim Leopoldina,Porto Alegre,RS,85,2,1,2,,306078,31-07-2023
Apartamento,COMPRA,415000,415000,Teresópolis,Porto Alegre,RS,72,3,1,2,,306302,31-07-2023
Apartamento,COMPRA,905000,905000,Moinhos de Vento,Porto Alegre,RS,113,3,2,2,,306308,31-07-2023
Casa,COMPRA,540000,540000,Jardim Itu,Porto Alegre,RS,165,3,2,3,,306371,31-07-2023
Apartamento,COMPRA,200000,200000,Jardim Vila Nova,Porto Alegre,RS,54,2,1,1,,306405,31-07-2023
Apartamento,COMPRA,580000,580000,Moinhos de Vento,Porto Alegre,RS,100,3,2,2,,306410,31-07-2023
Apartamento,COMPRA,149000,149000,Moinhos de Vento,Porto Alegre,RS,24,1,0,1,,305503,31-07-2023
Apartamento,COMPRA,340000,340000,Boa Vista,Porto Alegre,RS,68,2,0,1,,305569,31-07-2023
Apartamento,COMPRA,598000,598000,Cristo Redentor,Porto Alegre,RS,96,3,2,2,,305775,31-07-2023
Sala/Conjunto Comercial,COMPRA,490000,490000,Cristal,Porto Alegre,RS,37,0,1,0,,305909,31-07-2023
Casa,COMPRA,699000,699000,Cidade Baixa,Porto Alegre,RS,74,2,0,2,,305939,31-07-2023
Apartamento,COMPRA,2370000,2370000,Santa Cecilia,Porto Alegre,RS,121,3,3,5,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,307214,31-07-2023
Apartamento,COMPRA,2380000,2380000,Santa Cecilia,Porto Alegre,RS,121,3,3,5,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,307216,31-07-2023
Apartamento,COMPRA,2370000,2370000,Santa Cecilia,Porto Alegre,RS,121,3,3,5,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,307217,31-07-2023
Apartamento,COMPRA,2261000,2261000,Rio Branco,Porto Alegre,RS,121,3,3,5,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,307218,31-07-2023
Apartamento,COMPRA,2280000,2280000,Rio Branco,Porto Alegre,RS,121,3,3,5,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,307219,31-07-2023
Apartamento,COMPRA,490000,490000,Auxiliadora,Porto Alegre,RS,96,3,1,2,,307240,31-07-2023
Apartamento,COMPRA,2290000,2290000,Cristal,Porto Alegre,RS,200,3,5,5,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,306806,31-07-2023
Apartamento,COMPRA,370000,370000,Tristeza,Porto Alegre,RS,67,3,1,2,,306823,31-07-2023
Apartamento,COMPRA,530000,530000,Partenon,Porto Alegre,RS,74,3,2,2,,306931,31-07-2023
Cobertura,COMPRA,700000,700000,Menino Deus,Porto Alegre,RS,152,2,1,3,,306935,31-07-2023
Casa,COMPRA,270000,270000,Sarandi,Porto Alegre,RS,200,4,2,1,,306968,31-07-2023
Cobertura,COMPRA,1400000,1400000,Boa Vista,Porto Alegre,RS,218,2,2,2,M|o|b|i|l|i|a|d|o,306995,31-07-2023
Loft,COMPRA,500000,500000,Praia de Belas,Porto Alegre,RS,38,1,1,1,,307245,31-07-2023
Casa,COMPRA,1297000,1297000,Menino Deus,Porto Alegre,RS,264,4,3,3,,307261,31-07-2023
Casa,COMPRA,318000,318000,Vila Nova,Porto Alegre,RS,103,3,2,3,,307342,31-07-2023
Apartamento,COMPRA,489000,489000,Mont Serrat,Porto Alegre,RS,37,1,1,2,,307474,31-07-2023
Apartamento,COMPRA,615500,615500,Rio Branco,Porto Alegre,RS,138,3,1,2,,307493,31-07-2023
Cobertura,COMPRA,1630000,1630000,Higienópolis,Porto Alegre,RS,306,3,3,6,,305134,31-07-2023
Apartamento,COMPRA,299000,299000,Camaquã,Porto Alegre,RS,67,2,1,1,,305135,31-07-2023
Apartamento,COMPRA,410000,410000,Moinhos de Vento,Porto Alegre,RS,59,1,1,2,,305165,31-07-2023
Apartamento,COMPRA,170000,170000,Floresta,Porto Alegre,RS,43,1,0,1,,305216,31-07-2023
Apartamento,COMPRA,665000,665000,Tristeza,Porto Alegre,RS,108,3,2,3,,305390,31-07-2023
Apartamento,COMPRA,135000,135000,Floresta,Porto Alegre,RS,28,1,0,1,,305460,31-07-2023
Apartamento,COMPRA,390000,390000,Santo Antônio,Porto Alegre,RS,44,1,2,2,,304888,31-07-2023
Apartamento,COMPRA,105000,105000,Parque dos Maias,Porto Alegre,RS,42,1,0,1,,304946,31-07-2023
