TIPO,OFERTA,VALORES,VALORES_PROMO,RUA/AV,LOGRADOURO,LOCATION,CITY,STATE,AREA,QUARTO,GARAGEM,BANHEIRO,KEY,EXCLUSIVO,MOBILIADO,DATA_ANUNCIO,DATA_RETIRADA,LAT_STREET,LON_STREET,ALTO_PADRAO,AVALIA_IMOVEL_NO_NEGOCIO,PRONTO_PARA_MORAR,ALUGA_RAPIDO_SEM_FIADOR_OU_GARANTIAS,AUXI_PLUS
APARTAMENTO,ALUGAR,10050,700,AVENIDA,BALTAZAR DE OLIVEIRA GARCIA,RUBEM BERTA,PORTO ALEGRE,RS,43.0,1,0,1,232412,0.0,0,2023-08-03,-,-30.0118018,-51.0949431,,,,0.0,0.0
APARTAMENTO,ALUGAR,14430,1050,RUA,GENERAL CAMARA,CENTRO HISTORICO,PORTO ALEGRE,RS,45.0,1,0,1,233273,0.0,0,2023-08-03,-,-30.0614614,-51.1025552,,,,0.0,0.0
APARTAMENTO,ALUGAR,28000,1950,RUA,PROFESSOR CRISTIANO FISCHER,PETROPOLIS,PORTO ALEGRE,RS,60.0,2,1,2,233455,0.0,0,2023-08-03,-,-30.0554208,-51.1691642,,,,0.0,0.0
APARTAMENTO,ALUGAR,28850,2220,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,80.0,3,0,1,234071,0.0,0,2023-08-03,-,-29.6526379,-50.5738717,,,,0.0,0.0
KITNET/JK,ALUGAR,12330,1050,AVENIDA,DO FORTE,VILA IPIRANGA,PORTO ALEGRE,RS,28.0,1,0,1,234872,0.0,1,2023-08-03,-,-30.0273181,-51.1507413,,,,0.0,0.0
APARTAMENTO,ALUGAR,17710,1450,RUA,ITARARE,JARDIM SAO PEDRO,PORTO ALEGRE,RS,58.0,2,0,1,238700,0.0,0,2023-08-03,-,-30.0106729,-51.1650645,,,,0.0,0.0
APARTAMENTO,ALUGAR,31550,2200,RUA,OSWALDO PEREIRA DE FREITAS,PARTENON,PORTO ALEGRE,RS,90.0,3,1,1,238790,0.0,0,2023-08-03,-,-,-,,,,0.0,0.0
APARTAMENTO,ALUGAR,17020,1290,AVENIDA,MARILAND,SAO JOAO,PORTO ALEGRE,RS,60.0,2,0,1,239682,0.0,0,2023-08-03,-,-30.0293858,-51.192923,,,,0.0,0.0
APARTAMENTO,ALUGAR,9160,700,AVENIDA,SENADOR SALGADO FILHO,CENTRO HISTORICO,PORTO ALEGRE,RS,20.0,1,0,1,240940,0.0,0,2023-08-03,-,-30.0790762,-51.1153224,,,,0.0,0.0
KITNET/JK,ALUGAR,9220,650,AVENIDA,SENADOR SALGADO FILHO,CENTRO HISTORICO,PORTO ALEGRE,RS,19.0,1,0,1,240950,0.0,0,2023-08-03,-,-30.0790762,-51.1153224,,,,0.0,0.0
KITNET/JK,ALUGAR,9790,690,RUA,DOUTOR SALVADOR FRANCA,JARDIM BOTANICO,PORTO ALEGRE,RS,30.0,1,0,1,242091,0.0,0,2023-08-03,-,-30.0540157,-51.1819446,,,,0.0,0.0
CASA,ALUGAR,43800,3900,RUA,CORONEL VILLAGRAM-CABRITA,PARTENON,PORTO ALEGRE,RS,180.0,3,2,1,242104,0.0,0,2023-08-03,-,-,-,,,,0.0,0.0
APARTAMENTO,ALUGAR,9470,720,TRAVESSA,ALFREDO COSTA,MEDIANEIRA,PORTO ALEGRE,RS,42.0,1,0,1,243250,0.0,0,2023-08-03,-,-30.0657319,-51.2091661,,,,0.0,0.0
APARTAMENTO,ALUGAR,15930,1400,RUA,DA REPUBLICA,CIDADE BAIXA,PORTO ALEGRE,RS,167.0,4,0,2,244111,0.0,0,2023-08-03,-,-30.0396519,-51.2250277,,,,0.0,0.0
APARTAMENTO,ALUGAR,22550,1400,RUA,JERONIMO COELHO,CENTRO HISTORICO,PORTO ALEGRE,RS,70.0,3,0,1,246509,0.0,0,2023-08-03,-,-30.0197123,-51.0537699,,,,0.0,0.0
COBERTURA,ALUGAR,81350,5600,RUA,ENGENHEIRO ALVARO NUNES PEREIRA,MOINHOS DE VENTO,PORTO ALEGRE,RS,120.0,3,3,2,246547,0.0,1,2023-08-03,-,-30.0220803,-51.2062729,,,,0.0,0.0
APARTAMENTO,ALUGAR,31960,2200,RUA,VISCONDE DO HERVAL,MENINO DEUS,PORTO ALEGRE,RS,91.0,2,1,1,247823,0.0,0,2023-08-03,-,-30.0530369,-51.2247193,,,,0.0,0.0
APARTAMENTO,ALUGAR,50950,2900,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,178.0,3,2,4,248058,0.0,0,2023-08-03,-,-30.0373718,-51.1744218,,,,0.0,0.0
KITNET/JK,ALUGAR,8660,450,RUA,CORONEL VICENTE,CENTRO HISTORICO,PORTO ALEGRE,RS,17.0,1,0,1,248348,0.0,0,2023-08-03,-,-30.0258604,-51.2211645,,,,0.0,0.0
APARTAMENTO,ALUGAR,14530,1100,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,42.0,1,0,1,248732,0.0,0,2023-08-03,-,-30.0296388,-51.2232103,,,,0.0,0.0
APARTAMENTO,ALUGAR,20600,1190,RUA,MARECHAL FLORIANO PEIXOTO,CENTRO HISTORICO,PORTO ALEGRE,RS,50.0,2,0,1,249901,0.0,0,2023-08-03,-,-30.0305905,-51.2268791,,,,0.0,0.0
KITNET/JK,ALUGAR,8010,600,RUA,CORONEL VICENTE,CENTRO HISTORICO,PORTO ALEGRE,RS,25.0,1,0,1,250475,0.0,0,2023-08-03,-,-30.0258604,-51.2211645,,,,0.0,0.0
APARTAMENTO,ALUGAR,15200,1050,AVENIDA,MANOEL ELIAS,PASSO DAS PEDRAS,PORTO ALEGRE,RS,49.0,2,1,1,251150,0.0,0,2023-08-03,-,-30.0297528,-51.1208329,,,,0.0,0.0
APARTAMENTO,ALUGAR,20300,1750,AVENIDA,DESEMBARGADOR ANDRE DA ROCHA,CENTRO HISTORICO,PORTO ALEGRE,RS,106.0,2,0,1,251247,0.0,0,2023-08-03,-,-30.0348302,-51.2255823,,,,0.0,0.0
KITNET/JK,ALUGAR,9330,750,RUA,GENERAL LIMA E SILVA,CENTRO HISTORICO,PORTO ALEGRE,RS,40.0,1,0,1,251432,0.0,0,2023-08-03,-,-30.0402042,-51.2190355,,,,0.0,0.0
KITNET/JK,ALUGAR,8730,600,RUA,GENERAL CAMARA,CENTRO HISTORICO,PORTO ALEGRE,RS,30.0,1,0,1,230872,0.0,0,2023-08-03,-,-30.0614614,-51.1025552,,,,0.0,0.0
APARTAMENTO,ALUGAR,10720,640,RUA,VOLUNTARIOS DA PATRIA,FLORESTA,PORTO ALEGRE,RS,60.0,1,0,1,230946,0.0,0,2023-08-03,-,-30.0079532,-51.2092338,,,,0.0,0.0
APARTAMENTO,ALUGAR,12260,790,RUA,CHICO PEDRO,CAMAQUA,PORTO ALEGRE,RS,38.0,1,0,1,231088,0.0,0,2023-08-03,-,-30.0985965,-51.2437686,,,,0.0,0.0
APARTAMENTO,ALUGAR,13070,950,RUA,CORONEL GENUINO,CENTRO HISTORICO,PORTO ALEGRE,RS,36.0,1,0,1,232294,0.0,0,2023-08-03,-,-30.0360462,-51.2273329,,,,0.0,0.0
APARTAMENTO,ALUGAR,38030,3200,RUA,FARIA SANTOS,PETROPOLIS,PORTO ALEGRE,RS,67.0,2,1,2,228120,0.0,0,2023-08-03,-,-30.0492505,-51.1913718,,,,0.0,0.0
APARTAMENTO,ALUGAR,12060,790,AVENIDA,ENGENHEIRO FRANCISCO RODOLFO SIMCH,SARANDI,PORTO ALEGRE,RS,55.0,2,0,1,228463,0.0,0,2023-08-03,-,-30.0068296,-51.1332639,,,,0.0,0.0
APARTAMENTO,ALUGAR,18450,1450,RUA,QUINTINO BANDEIRA,SAO GERALDO,PORTO ALEGRE,RS,79.0,2,0,2,228588,0.0,0,2023-08-03,-,-30.0128176,-51.2057218,,,,0.0,0.0
APARTAMENTO,ALUGAR,15050,850,RUA,DOM PEDRO II,SAO JOAO,PORTO ALEGRE,RS,70.0,2,0,1,228608,0.0,0,2023-08-03,-,-30.0107225,-51.1890716,,,,0.0,0.0
KITNET/JK,ALUGAR,10290,650,TRAVESSA,COMENDADOR BATISTA,CIDADE BAIXA,PORTO ALEGRE,RS,29.0,1,0,1,230155,0.0,0,2023-08-03,-,-30.0384117,-51.2231511,,,,0.0,0.0
APARTAMENTO,ALUGAR,19910,1500,RUA,GUILHERME ALVES,PARTENON,PORTO ALEGRE,RS,35.0,1,1,1,230337,0.0,0,2023-08-03,-,-30.0516693,-51.1863278,,,,0.0,0.0
APARTAMENTO,ALUGAR,21800,1400,AVENIDA,TEIXEIRA MENDES,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,56.0,2,1,2,230368,0.0,1,2023-08-03,-,-30.0402821,-51.1659816,,,,0.0,0.0
KITNET/JK,ALUGAR,7460,550,AVENIDA,SENADOR SALGADO FILHO,CENTRO HISTORICO,PORTO ALEGRE,RS,20.0,1,0,1,230490,0.0,0,2023-08-03,-,-30.0790762,-51.1153224,,,,0.0,0.0
APARTAMENTO,ALUGAR,13960,900,AVENIDA,JOAO PESSOA,FARROUPILHA,PORTO ALEGRE,RS,45.0,1,0,1,230536,0.0,0,2023-08-03,-,-30.0470064,-51.211756,,,,0.0,0.0
APARTAMENTO,ALUGAR,9850,750,AVENIDA,FRANCISCO SILVEIRA BITENCOURT,SARANDI,PORTO ALEGRE,RS,40.0,2,1,1,227346,0.0,0,2023-08-03,-,-29.9918383,-51.1115303,,,,0.0,0.0
APARTAMENTO,ALUGAR,8450,600,RUA,DOUTOR ARON MENDA,PROTASIO ALVES,PORTO ALEGRE,RS,38.0,1,0,1,227416,0.0,0,2023-08-03,-,-30.0202536,-51.1081635,,,,0.0,0.0
APARTAMENTO,ALUGAR,17900,1500,AVENIDA,PROTASIO ALVES,RIO BRANCO,PORTO ALEGRE,RS,76.0,2,0,2,227418,0.0,0,2023-08-03,-,-30.0399646,-51.1714215,,,,0.0,0.0
APARTAMENTO,ALUGAR,15180,1100,RUA,HUMBERTO DE CAMPOS,PARTENON,PORTO ALEGRE,RS,63.0,2,1,1,227445,0.0,0,2023-08-03,-,-30.061146,-51.1968668,,,,0.0,0.0
KITNET/JK,ALUGAR,9730,600,AVENIDA,IPIRANGA,PRAIA DE BELAS,PORTO ALEGRE,RS,22.0,1,0,1,227630,0.0,0,2023-08-03,-,-30.0554878,-51.1692291,,,,0.0,0.0
APARTAMENTO,ALUGAR,25700,2000,TRAVESSA,ALEXANDRINO DE ALENCAR,AZENHA,PORTO ALEGRE,RS,88.0,2,1,1,227664,0.0,0,2023-08-03,-,-30.0557568,-51.2168062,,,,0.0,0.0
APARTAMENTO,ALUGAR,45250,2700,RUA,DUQUE DE CAXIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,170.0,3,1,4,227885,0.0,0,2023-08-03,-,-30.0336261,-51.228012,,,,0.0,0.0
KITNET/JK,ALUGAR,12770,950,RUA,DA REPUBLICA,CIDADE BAIXA,PORTO ALEGRE,RS,28.0,1,0,1,227886,0.0,0,2023-08-03,-,-30.0396519,-51.2250277,,,,0.0,0.0
KITNET/JK,ALUGAR,9770,700,AVENIDA,JOAO PESSOA,CENTRO HISTORICO,PORTO ALEGRE,RS,31.0,1,0,1,227935,0.0,0,2023-08-03,-,-30.0470064,-51.211756,,,,0.0,0.0
APARTAMENTO,ALUGAR,21950,1790,RUA,SAO FRANCISCO DA CALIFORNIA,HIGIENOPOLIS,PORTO ALEGRE,RS,76.0,2,0,1,227953,0.0,0,2023-08-03,-,-30.0176439,-51.1918347,,,,0.0,0.0
APARTAMENTO,ALUGAR,9230,590,ESTRADA,CRISTIANO KRAEMER,VILA NOVA,PORTO ALEGRE,RS,38.0,2,0,2,228045,0.0,0,2023-08-03,-,-30.1300612,-51.2004049,,,,0.0,0.0
APARTAMENTO,ALUGAR,24400,1790,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,68.0,3,1,1,228110,0.0,0,2023-08-03,-,-30.0399646,-51.1714215,,,,0.0,0.0
APARTAMENTO,ALUGAR,26780,1900,RUA,SARMENTO LEITE,CENTRO HISTORICO,PORTO ALEGRE,RS,86.0,3,0,1,226822,0.0,0,2023-08-03,-,-30.0342768,-51.2213248,,,,0.0,0.0
COBERTURA,ALUGAR,24510,1800,RUA,SAO LUIS,SANTANA,PORTO ALEGRE,RS,145.0,2,0,1,226874,0.0,0,2023-08-03,-,-30.079029,-51.1593327,,,,0.0,0.0
APARTAMENTO,ALUGAR,16950,1200,AVENIDA,PROFESSOR OSCAR PEREIRA,AZENHA,PORTO ALEGRE,RS,52.0,2,0,1,226918,0.0,0,2023-08-03,-,-30.0624525,-51.2062623,,,,0.0,0.0
APARTAMENTO,ALUGAR,12540,950,RUA,ORFANOTROFIO,ALTO TERESOPOLIS,PORTO ALEGRE,RS,56.0,2,0,1,226951,0.0,0,2023-08-03,-,-30.0806663,-51.2194995,,,,0.0,0.0
APARTAMENTO,ALUGAR,10000,700,RUA,CORONEL FEIJO,HIGIENOPOLIS,PORTO ALEGRE,RS,30.0,1,0,1,227263,0.0,0,2023-08-03,-,-30.0182228,-51.1816413,,,,0.0,0.0
APARTAMENTO,ALUGAR,33160,2800,RUA,EUDORO BERLINK,MONT SERRAT,PORTO ALEGRE,RS,102.0,3,1,2,413156,0.0,0,2023-08-03,-,-30.0238169,-51.1865,,,,0.0,0.0
APARTAMENTO,ALUGAR,8370,600,RUA,OSCAR FERREIRA,RUBEM BERTA,PORTO ALEGRE,RS,55.0,2,0,1,332182,0.0,0,2023-08-03,-,-29.6703783,-51.2654713,,,,0.0,0.0
APARTAMENTO,ALUGAR,16710,1200,RUA,ABRAM GOLDSZTEIN,JARDIM CARVALHO,PORTO ALEGRE,RS,58.0,2,0,1,422992,0.0,0,2023-08-03,-,-30.0463408,-51.1409846,,,,0.0,0.0
APARTAMENTO,ALUGAR,27290,2000,TRAVESSA,SERAFIM TERRA,JARDIM BOTANICO,PORTO ALEGRE,RS,63.0,2,1,2,415719,0.0,0,2023-08-03,-,-30.0524811,-51.1845732,,,,0.0,0.0
APARTAMENTO,ALUGAR,25840,2000,AVENIDA,JOAO PESSOA,CIDADE BAIXA,PORTO ALEGRE,RS,33.0,1,0,1,415481,0.0,1,2023-08-03,-,-30.0470064,-51.211756,,,,0.0,1.0
APARTAMENTO,ALUGAR,24910,1600,AVENIDA,CARLOS GOMES,PETROPOLIS,PORTO ALEGRE,RS,100.0,3,1,2,421745,0.0,0,2023-08-03,-,-30.0373718,-51.1744218,,,,0.0,0.0
APARTAMENTO,ALUGAR,90500,7000,RUA,CORONEL BORDINI,MOINHOS DE VENTO,PORTO ALEGRE,RS,120.0,3,1,2,431313,0.0,0,2023-08-03,-,-30.034316,-51.1958583,,,,0.0,0.0
CASA,ALUGAR,29630,2780,RUA,PROFESSOR PEDRO SANTA HELENA,JARDIM DO SALSO,PORTO ALEGRE,RS,170.0,2,3,3,431373,0.0,0,2023-08-03,-,-30.0492338,-51.1659718,,,,0.0,0.0
APARTAMENTO,ALUGAR,20200,1500,RUA,PROFESSOR GUERREIRO LIMA,PARTENON,PORTO ALEGRE,RS,61.0,2,1,1,431582,0.0,0,2023-08-03,-,-30.0567231,-51.1599531,,,,0.0,0.0
APARTAMENTO,ALUGAR,53050,4450,RUA,FERNANDO ABBOTT,CRISTO REDENTOR,PORTO ALEGRE,RS,99.0,3,2,2,431656,0.0,0,2023-08-03,-,-30.006466,-51.1634121,,,,0.0,0.0
APARTAMENTO,ALUGAR,22930,2100,RUA,MARIANTE,RIO BRANCO,PORTO ALEGRE,RS,102.0,3,0,2,431715,0.0,0,2023-08-03,-,-30.0375651,-51.2039987,,,,0.0,0.0
APARTAMENTO,ALUGAR,46590,4500,RUA,ALBERTO SILVA,VILA IPIRANGA,PORTO ALEGRE,RS,156.0,3,0,2,432173,0.0,0,2023-08-03,-,-30.0272993,-51.1494027,,,,0.0,0.0
APARTAMENTO,ALUGAR,17590,1200,AVENIDA,ENGENHEIRO FRANCISCO RODOLFO SIMCH,SARANDI,PORTO ALEGRE,RS,50.0,2,1,1,432372,0.0,0,2023-08-03,-,-30.0068296,-51.1332639,,,,0.0,0.0
APARTAMENTO,ALUGAR,24260,1800,RUA,CORONEL MASSOT,CAMAQUA,PORTO ALEGRE,RS,62.0,3,1,2,434983,0.0,0,2023-08-03,-,-30.1000257,-51.2436587,,,,0.0,0.0
CASA EM CONDOMINIO,ALUGAR,25000,2200,RUA,FLORINHA,CAVALHADA,PORTO ALEGRE,RS,130.0,3,1,4,435036,0.0,0,2023-08-03,-,-30.0950059,-51.2293811,,,,0.0,0.0
APARTAMENTO,ALUGAR,19520,1700,RUA,CARLOS VON KOSERITZ,HIGIENOPOLIS,PORTO ALEGRE,RS,91.0,3,0,1,424214,0.0,0,2023-08-03,-,-30.0162502,-51.1877327,,,,0.0,0.0
APARTAMENTO,ALUGAR,38600,2900,RUA,GENERAL LIMA E SILVA,CENTRO HISTORICO,PORTO ALEGRE,RS,50.0,1,1,2,422994,0.0,1,2023-08-03,-,-30.0402042,-51.2190355,,,,0.0,0.0
APARTAMENTO,ALUGAR,16700,1290,RUA,DONA FIRMINA,PARTENON,PORTO ALEGRE,RS,59.0,2,0,1,423010,0.0,0,2023-08-03,-,-30.0687258,-51.1698846,,,,0.0,0.0
CASA EM CONDOMINIO,ALUGAR,33320,2600,RUA,DOUTOR PEREIRA NETO,TRISTEZA,PORTO ALEGRE,RS,110.0,3,2,2,423029,0.0,0,2023-08-03,-,-30.1067885,-51.2363146,,,,0.0,0.0
APARTAMENTO,ALUGAR,23350,1700,AVENIDA,OTTO NIEMEYER,TRISTEZA,PORTO ALEGRE,RS,61.0,2,1,1,423127,0.0,0,2023-08-03,-,-30.1102017,-51.2549331,,,,0.0,0.0
APARTAMENTO,ALUGAR,76080,6500,RUA,LUIZ SO,PETROPOLIS,PORTO ALEGRE,RS,81.0,1,1,1,423444,0.0,1,2023-08-03,-,-30.0393365,-51.1931319,,,,0.0,0.0
APARTAMENTO,ALUGAR,18180,1200,AVENIDA,CORONEL LUCAS DE OLIVEIRA,PETROPOLIS,PORTO ALEGRE,RS,45.0,1,0,1,423558,0.0,0,2023-08-03,-,-30.0394093,-51.1944332,,,,0.0,0.0
APARTAMENTO,ALUGAR,13700,1000,RUA,DEZENOVE DE FEVEREIRO,MARIO QUINTANA,PORTO ALEGRE,RS,40.0,2,1,1,428913,0.0,0,2023-08-03,-,-30.0345708,-51.1162102,,,,0.0,0.0
APARTAMENTO,ALUGAR,45790,3560,RUA,RAMIRO BARCELOS,MOINHOS DE VENTO,PORTO ALEGRE,RS,102.0,2,0,2,423973,0.0,0,2023-08-03,-,-30.0287082,-51.2085122,,,,0.0,0.0
APARTAMENTO,ALUGAR,35920,2500,RUA,DONA LAURA,MOINHOS DE VENTO,PORTO ALEGRE,RS,200.0,2,0,2,423983,0.0,0,2023-08-03,-,-30.0292454,-51.1953876,,,,0.0,0.0
CASA,ALUGAR,86160,8000,RUA,PORTUGAL,HIGIENOPOLIS,PORTO ALEGRE,RS,250.0,4,2,3,423987,0.0,0,2023-08-03,-,-29.3356403,-49.7424394,,,,0.0,0.0
CASA,ALUGAR,41600,3900,RUA,GUATAMBU,HIPICA,PORTO ALEGRE,RS,192.0,3,4,2,424149,0.0,1,2023-08-03,-,-29.7041323,-51.2266433,,,,0.0,0.0
KITNET/JK,ALUGAR,18950,1700,RUA,JOSE DO PATROCINIO,CIDADE BAIXA,PORTO ALEGRE,RS,19.0,1,0,2,422231,0.0,1,2023-08-03,-,-29.9330575,-51.0286829,,,,0.0,0.0
APARTAMENTO,ALUGAR,26170,2200,AVENIDA,JOAO PESSOA,CENTRO HISTORICO,PORTO ALEGRE,RS,34.0,1,1,2,422238,0.0,0,2023-08-03,-,-30.0470064,-51.211756,,,,0.0,0.0
APARTAMENTO,ALUGAR,36190,2800,AVENIDA,CORONEL LUCAS DE OLIVEIRA,PETROPOLIS,PORTO ALEGRE,RS,79.0,2,1,1,422382,0.0,0,2023-08-03,-,-30.0394093,-51.1944332,,,,0.0,0.0
APARTAMENTO,ALUGAR,26890,2000,AVENIDA,GUAIBA,VILA ASSUNCAO,PORTO ALEGRE,RS,77.0,2,0,2,422439,0.0,0,2023-08-03,-,-30.0953288,-51.2506108,,,,0.0,0.0
APARTAMENTO,ALUGAR,24400,2000,RUA,GENERAL LIMA E SILVA,CIDADE BAIXA,PORTO ALEGRE,RS,93.0,3,0,2,422440,0.0,0,2023-08-03,-,-30.0402042,-51.2190355,,,,0.0,0.0
APARTAMENTO,ALUGAR,27050,1950,AVENIDA,BENTO GONCALVES,AGRONOMIA,PORTO ALEGRE,RS,72.0,3,1,2,422527,0.0,0,2023-08-03,-,-30.0760656,-51.1315976,,,,0.0,0.0
APARTAMENTO,ALUGAR,29750,2600,RUA,SANTANA,FARROUPILHA,PORTO ALEGRE,RS,92.0,3,2,2,422534,0.0,0,2023-08-03,-,-30.045428,-51.209781,,,,0.0,0.0
APARTAMENTO,ALUGAR,32900,2800,RUA,MORRETES,SANTA MARIA GORETTI,PORTO ALEGRE,RS,76.0,2,1,2,422587,0.0,0,2023-08-03,-,-30.0059349,-51.177694,,,,0.0,0.0
APARTAMENTO,ALUGAR,36980,3250,RUA,MORRETES,SANTA MARIA GORETTI,PORTO ALEGRE,RS,76.0,2,1,2,422588,0.0,0,2023-08-03,-,-30.0059349,-51.177694,,,,0.0,0.0
APARTAMENTO,ALUGAR,53500,4500,RUA,SILVA JARDIM,MONT SERRAT,PORTO ALEGRE,RS,86.0,2,1,1,422754,0.0,0,2023-08-03,-,-30.0274454,-51.1899181,,,,0.0,0.0
APARTAMENTO,ALUGAR,48550,3900,RUA,ENGENHEIRO ARNALDO GLADOCH,SARANDI,PORTO ALEGRE,RS,102.0,3,2,2,422811,0.0,0,2023-08-03,-,-30.0051916,-51.136642,,,,0.0,0.0
CASA,ALUGAR,26770,2500,AVENIDA,NOSSA SENHORA DE GUADALUPE,HIPICA,PORTO ALEGRE,RS,100.0,2,1,3,422886,0.0,0,2023-08-03,-,-30.1646367,-51.1863616,,,,0.0,0.0
CASA,ALUGAR,82000,7800,RUA,ALCEBIADES ANTONIO DOS SANTOS,NONOAI,PORTO ALEGRE,RS,362.0,4,2,5,423652,0.0,0,2023-08-03,-,-30.0963222,-51.2212256,,,,0.0,0.0
APARTAMENTO,ALUGAR,22930,1800,RUA,GENERAL RONDON,TRISTEZA,PORTO ALEGRE,RS,51.0,2,1,1,423745,0.0,0,2023-08-03,-,-30.1024971,-51.2432142,,,,0.0,0.0
APARTAMENTO,ALUGAR,39150,3000,AVENIDA,IPIRANGA,JARDIM BOTANICO,PORTO ALEGRE,RS,67.0,1,1,1,423798,0.0,0,2023-08-03,-,-30.0554878,-51.1692291,,,,0.0,0.0
CASA,ALUGAR,16300,1300,AVENIDA,CACAPAVA,PETROPOLIS,PORTO ALEGRE,RS,49.0,2,1,2,423806,0.0,0,2023-08-03,-,-30.0424909,-51.1814809,,,,0.0,0.0
APARTAMENTO,ALUGAR,32140,2700,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,53.0,1,1,2,423870,0.0,0,2023-08-03,-,-30.0602814,-51.2241287,,,,0.0,0.0
APARTAMENTO,ALUGAR,41650,2800,RUA,SAO FRANCISCO DA CALIFORNIA,HIGIENOPOLIS,PORTO ALEGRE,RS,80.0,2,2,2,431173,0.0,0,2023-08-03,-,-30.0176439,-51.1918347,,,,0.0,0.0
APARTAMENTO,ALUGAR,33260,3000,RUA,GUILHERME SCHELL,SANTO ANTONIO,PORTO ALEGRE,RS,48.0,1,1,2,421705,0.0,1,2023-08-03,-,-30.0520737,-51.2065807,,,,0.0,0.0
KITNET/JK,ALUGAR,17350,1500,RUA,DUQUE DE CAXIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,27.0,1,0,1,421719,0.0,0,2023-08-03,-,-30.0336261,-51.228012,,,,0.0,0.0
CASA EM CONDOMINIO,ALUGAR,24340,1900,AVENIDA,JOSE ALOISIO FILHO,HUMAITA,PORTO ALEGRE,RS,71.0,2,1,1,421919,0.0,0,2023-08-03,-,-29.9764724,-51.1825072,,,,0.0,0.0
CASA EM CONDOMINIO,ALUGAR,20680,1550,AVENIDA,JOSE ALOISIO FILHO,HUMAITA,PORTO ALEGRE,RS,71.0,2,1,1,421937,0.0,0,2023-08-03,-,-29.9764724,-51.1825072,,,,0.0,0.0
CASA,ALUGAR,71600,6670,RUA,VICENTE FAILACE,TRISTEZA,PORTO ALEGRE,RS,220.0,3,2,2,419137,0.0,0,2023-08-03,-,-30.1072166,-51.2572798,,,,0.0,0.0
APARTAMENTO,ALUGAR,12130,850,AVENIDA,IPIRANGA,PARTENON,PORTO ALEGRE,RS,41.0,1,0,1,419167,0.0,0,2023-08-03,-,-30.0554878,-51.1692291,,,,0.0,0.0
APARTAMENTO,ALUGAR,14550,1000,AVENIDA,FABIO ARAUJO SANTOS,NONOAI,PORTO ALEGRE,RS,59.0,2,0,1,419203,0.0,0,2023-08-03,-,-,-,,,,0.0,0.0
APARTAMENTO,ALUGAR,16550,1200,AVENIDA,FABIO ARAUJO SANTOS,NONOAI,PORTO ALEGRE,RS,59.0,2,0,1,419205,0.0,0,2023-08-03,-,-,-,,,,0.0,0.0
KITNET/JK,ALUGAR,9030,650,AVENIDA,PALMIRA GOBBI,HUMAITA,PORTO ALEGRE,RS,31.0,1,0,1,419248,0.0,0,2023-08-03,-,-29.9764411,-51.1889842,,,,0.0,0.0
APARTAMENTO,ALUGAR,19900,1600,RUA,DOUTOR MARIO TOTTA,TRISTEZA,PORTO ALEGRE,RS,73.0,2,0,1,419320,0.0,0,2023-08-03,-,-30.1146455,-51.2544506,,,,0.0,0.0
CASA EM CONDOMINIO,ALUGAR,41060,3500,AVENIDA,EDGAR PIRES DE CASTRO,HIPICA,PORTO ALEGRE,RS,191.0,2,1,3,419342,0.0,0,2023-08-03,-,-30.1564156,-51.1652878,,,,0.0,0.0
APARTAMENTO,ALUGAR,19060,1585,RUA,DOUTOR OTAVIO SANTOS,JARDIM SABARA,PORTO ALEGRE,RS,57.0,2,0,1,421046,0.0,0,2023-08-03,-,-30.0428668,-51.1453011,,,,0.0,0.0
APARTAMENTO,ALUGAR,45700,3800,RUA,SAO JOSEMARIA ESCRIVA,JARDIM DO SALSO,PORTO ALEGRE,RS,58.0,2,2,2,421357,0.0,0,2023-08-03,-,-30.0541519,-51.1672494,,,,0.0,0.0
APARTAMENTO,ALUGAR,85910,8000,AVENIDA,DOUTOR CARLOS BARBOSA,MEDIANEIRA,PORTO ALEGRE,RS,548.0,5,0,5,415954,0.0,0,2023-08-03,-,-30.0624596,-51.2118472,,,,0.0,0.0
APARTAMENTO,ALUGAR,29760,2490,RUA,DOUTOR MALHEIROS,SANTO ANTONIO,PORTO ALEGRE,RS,54.0,2,1,2,416369,0.0,0,2023-08-03,-,-30.0620035,-51.2063655,,,,0.0,0.0
COBERTURA,ALUGAR,63500,6000,RUA,LUIZ DE CAMOES,SANTO ANTONIO,PORTO ALEGRE,RS,253.0,4,2,4,416379,0.0,0,2023-08-03,-,-30.0535097,-51.2003749,,,,0.0,0.0
APARTAMENTO,ALUGAR,29450,2100,RUA,ANERON CORREA DE OLIVEIRA,JARDIM DO SALSO,PORTO ALEGRE,RS,63.0,2,1,3,416545,0.0,0,2023-08-03,-,-30.0475747,-51.1724776,,,,0.0,0.0
CASA EM CONDOMINIO,ALUGAR,55020,3500,RUA,SANTA VITORIA,TRISTEZA,PORTO ALEGRE,RS,224.0,3,2,2,416567,0.0,0,2023-08-03,-,-29.9186971,-51.1729277,,,,0.0,0.0
